Date;AAPL;AMZN;GM;GOOGL;MSFT;PG;WMT
2012-01-05;53.533730000000006;177.610001;18.983959;329.834839;23.688589;54.994597999999996;51.159237
2012-01-06;54.093361;182.610001;19.626179;325.335327;24.056585000000002;54.86232;50.797626
2012-01-09;54.00755699999999;178.559998;19.557673;311.541534;23.739935;55.093810999999995;50.952602
2012-01-10;54.200931999999995;179.33999599999999;19.900187;311.88189700000004;23.825512;54.837520999999995;50.832062
2012-01-11;54.112568;178.899994;20.953428;313.293304;23.722824;54.300132999999995;51.142025
2012-01-12;53.96402;175.929993;21.124681;315.135132;23.962446;54.407612;51.228119
2012-01-13;53.761677;178.419998;20.799295;312.8078;24.176397;54.407612;51.262566
2012-01-17;54.387896999999995;181.66000400000001;20.722229000000002;314.604614;24.184952;54.77964;51.529461
2012-01-18;54.952656000000005;189.440002;20.987679;316.771759;24.159279;55.025486;51.667206
2012-01-19;54.778484;194.449997;21.253128;320.105103;24.06514;55.067154;52.183807
2012-01-20;53.824425;190.929993;21.407259;293.2883;25.425864999999998;55.19215;52.52819399999999
2012-01-23;54.734936;186.08999599999999;21.338758;293.05304;25.442984;54.167137;52.44209300000001
2012-01-24;53.838519999999995;187.0;21.227438;290.755768;25.109220999999998;53.750473;52.855357999999995
2012-01-25;57.20014200000001;187.800003;21.338758;285.030029;25.297495;54.150478;52.924252
2012-01-26;56.940166000000005;193.320007;21.1675;284.33432;25.246143;54.000468999999995;52.493752
2012-01-27;57.279537;195.369995;20.8678;290.280273;25.015079;53.583805000000005;52.269901000000004
2012-01-30;58.013325;192.149994;20.747920999999998;289.134125;25.340286;52.675465;52.777878
2012-01-31;58.457703;194.440002;20.568098000000003;290.34533700000003;25.271822;52.533791;52.829536
2012-02-01;58.420567000000005;179.46000700000002;20.8678;290.705719;25.57991;52.675465;53.535526000000004
2012-02-02;58.283543;181.720001;20.816418;292.847839;25.631256;52.767132;53.328888
2012-02-03;58.867512;187.679993;22.417685000000002;298.46347000000003;25.87944;52.308796;53.406383999999996
2012-02-06;59.416889000000005;183.139999;22.862955;304.849854;25.845205;52.925456999999994;53.27724499999999
2012-02-07;60.03926800000001;184.190002;22.451935;303.68869;25.973579;53.083797;53.113659
2012-02-08;61.044559;185.479996;22.04948;305.230225;26.238876;53.033798;53.053394
2012-02-09;63.156296;184.979996;22.04092;306.036041;26.333016999999998;53.367146;53.346118999999995
2012-02-10;63.188316;185.53999299999998;21.835409;303.25827000000004;26.101952;53.233799;53.294468
2012-02-13;64.36393699999999;191.58999599999999;21.6984;306.40640299999995;26.170412;53.525475;53.19976
2012-02-14;65.242439;191.300003;21.749776999999998;305.185181;26.058426;53.73381;53.569984
2012-02-15;63.732581999999994;184.470001;21.347321;303.08306899999997;25.886139;53.792141;53.173916000000006
2012-02-16;64.313988;179.929993;23.265411;303.56356800000003;26.954327000000003;54.333808999999995;53.414993
2012-02-17;64.302437;182.5;23.410982;302.62262000000004;26.919863;54.092144;53.793827
2012-02-21;65.932671;182.259995;23.171217000000002;307.307312;27.083532;53.683795999999994;51.718864
2012-02-22;65.700882;180.580002;22.734512;304.27426099999997;26.937094000000002;53.700469999999996;50.453236
2012-02-23;66.12988299999999;178.889999;22.94002;303.35836800000004;27.023232;55.350483;50.401581
2012-02-24;66.900826;179.130005;22.323494;305.25524900000005;27.117989;55.592158999999995;50.616833
2012-02-27;67.32985699999999;178.529999;22.657442;304.95996099999996;27.006003999999997;55.583824;50.332695
2012-02-28;68.565636;183.800003;22.383432;309.50451699999996;27.453951;56.158813;50.737362
2012-02-29;69.46592700000001;179.690002;22.28068;309.434448;27.341969;56.350487;50.866505
2012-03-01;69.725853;180.03999299999998;22.66601;311.511505;27.815758000000002;55.550491;50.642643
2012-03-02;69.816811;179.300003;22.648884;310.935944;27.634859000000002;55.558826;50.806232
2012-03-05;68.277496;180.259995;22.26355;307.432434;27.393648;55.792145;51.142025
2012-03-06;67.90610500000001;181.08999599999999;21.047621;302.78277599999996;27.186911;55.700485;50.77179
2012-03-07;67.961189;183.770004;21.304506;303.70370499999996;27.428108;55.483826;51.538071
2012-03-08;69.40827900000001;187.639999;21.792597;303.873871;27.574554;55.750488;51.805027
2012-03-09;69.815529;184.320007;21.938166;300.425415;27.557327;55.775493999999995;52.073719
2012-03-12;70.690186;183.389999;21.741211;302.877869;27.600395000000002;56.425499;52.593754000000004
2012-03-13;72.751968;184.58999599999999;22.323494;309.199188;28.143101;56.583828000000004;52.871113
2012-03-14;75.502739;182.259995;22.537565;308.303314;28.229246000000003;56.542159999999996;52.940456000000005
2012-03-15;74.987938;184.429993;22.306368;310.875885;28.298154999999998;56.400490000000005;53.070461
2012-03-16;74.98921999999999;185.050003;21.89535;312.832825;28.082797999999997;56.042156000000006;52.73243000000001
2012-03-19;76.97802;185.520004;21.741211;317.307312;27.738220000000002;56.008816;52.645756000000006
2012-03-20;77.60039499999999;192.330002;21.484329000000002;317.062073;27.557327;56.008816;52.524409999999996
2012-03-21;77.157318;191.729996;21.655588;320.310303;27.488409000000004;56.000492;52.489746
2012-03-22;76.75264;192.399994;21.450073;323.348358;27.565936999999998;56.267159;52.567749
2012-03-23;76.331329;195.03999299999998;21.552834;321.616608;27.574554;56.192158;52.654430000000005
2012-03-26;77.731018;202.869995;21.903913;324.98999;28.074188;56.217155000000005;53.04446
2012-03-27;78.69149;205.440002;21.706964000000003;323.833832;28.013884;55.958831999999994;52.949127000000004
2012-03-28;79.093597;201.16000400000001;21.535706;328.208221;27.729609000000004;55.99216800000001;53.035801
2012-03-29;78.099846;204.610001;21.672710000000002;324.529541;27.669308;55.842155000000005;52.715099
2012-03-30;76.77954100000001;202.509995;21.963848000000002;320.940948;27.789909;56.008816;53.04446
2012-04-02;79.222939;198.050003;22.914333;323.783783;27.815758000000002;56.300484;53.183147
2012-04-03;80.59191899999999;199.66000400000001;21.869659;321.631622;27.514252000000003;55.908817000000006;52.567749
2012-04-04;79.95034799999999;193.990005;21.492891;317.892883;26.885405;56.050495;52.229733
2012-04-05;81.150276;194.389999;21.244566;316.476471;27.152458000000003;56.092148;52.58509399999999
2012-04-09;81.476822;191.869995;20.722229000000002;315.735748;26.790649;55.675488;52.117058
2012-04-10;80.479233;186.979996;20.302649;313.743744;26.247947999999997;55.292149;51.943695
2012-04-11;80.192375;187.970001;20.576658;318.29830899999996;26.144569;55.367142;51.831024
2012-04-12;79.75312;190.690002;20.807858;325.830841;26.687277;55.075481;52.125713
2012-04-13;77.50692;188.46000700000002;20.379715;312.61261;26.540831;54.842148;51.805027
2012-04-16;74.29257199999999;185.5;20.054323;303.338348;26.773417;55.650490000000005;52.507076
2012-04-17;78.079346;188.389999;20.585222;305.090088;27.083532;55.850487;53.625172
2012-04-18;77.905197;191.070007;20.679410999999998;304.029022;26.825104;55.6255;53.78986
2012-04-19;75.228706;191.100006;20.559535999999998;299.949951;26.713117999999998;55.475487;53.521164
2012-04-20;73.376923;189.979996;20.208454;298.328339;27.927738;56.258827000000004;54.127883999999995
2012-04-23;73.212997;188.240005;19.651865;299.099091;27.669308;55.542159999999996;51.605671
2012-04-24;71.750534;190.330002;19.600485;300.935944;27.497025;55.833824;50.071545
2012-04-25;78.117775;194.419998;19.960129000000002;305.165161;27.738220000000002;56.213676;49.716183
2012-04-26;77.823235;195.990005;20.311208999999998;308.04303;27.660694;56.196877;51.094299
2012-04-27;77.221336;226.850006;20.148512;307.797791;27.548706;54.154724;51.163635
2012-04-30;74.785599;231.899994;19.694682999999998;302.727722;27.583171999999998;53.482406999999995;51.059628000000004
2012-05-01;74.548691;230.039993;19.960129000000002;302.517517;27.574554;53.423584;51.198311
2012-05-02;75.041718;230.25;19.634737;303.933929;27.393648;53.768143;51.146294
2012-05-03;74.508995;229.44999700000002;19.155214;305.81582599999996;27.359194;54.213551;51.128971
2012-05-04;72.386993;223.99000499999997;19.146654;298.783783;26.687277;54.020256;50.877609
2012-05-07;72.92871099999999;225.16000400000001;19.18947;304.079071;26.402997999999997;53.995045;51.302319
2012-05-08;72.76223;223.899994;19.035339;306.70169100000004;26.273787;53.919411;51.180965
2012-05-09;72.890266;222.979996;19.21516;304.879883;26.497759000000002;53.507626;51.510826
2012-05-10;73.06189;226.690002;19.155214;307.137146;26.480532;53.902603000000006;51.650444
2012-05-11;72.57399000000001;227.67999300000002;18.838388000000002;302.917908;26.842335;53.516022;51.851139
2012-05-14;71.486694;222.92999300000002;18.521563;302.302307;26.428841;53.431984;51.545722999999995
2012-05-15;70.839996;224.38999900000002;18.341739999999998;305.86087000000003;26.194729000000002;53.549641;51.790065999999996
2012-05-16;69.932053;224.059998;18.761324;314.779785;25.925936;54.028664;51.650444
2012-05-17;67.888199;218.36000099999998;18.504438;311.836823;25.769852;53.751346999999996;53.823265
2012-05-18;67.921494;213.850006;18.136233999999998;300.50048799999996;25.379671;53.381572999999996;54.477734
2012-05-21;71.878601;218.11000099999998;18.444496;307.362366;25.795868;53.272312;55.010029
2012-05-22;71.32665300000001;215.330002;18.410246;300.700714;25.804539000000002;53.070620999999996;55.612141
2012-05-23;73.067009;217.27999900000003;18.949709;305.035034;25.240935999999998;52.43191899999999;56.353863
2012-05-24;72.395958;215.24000499999997;18.872641;302.132141;25.206251;52.583187;56.781456000000006
2012-05-25;72.007942;212.88999900000002;19.21516;296.06106600000004;25.197577;52.515961;56.99087900000001
2012-05-29;73.28600300000001;214.75;19.566238000000002;297.467468;25.631123000000002;52.902545999999994;57.313751
2012-05-30;74.169617;209.229996;19.155214;294.409424;25.440367000000002;52.373093;57.10433199999999
2012-05-31;73.98520699999999;212.91000400000001;19.009649;290.720734;25.310303;52.347885;57.435925
2012-06-01;71.841476;208.220001;18.846951999999998;285.77578700000004;24.668653;51.725983;57.200314
2012-06-04;72.264061;214.57000699999998;18.076288;289.58459500000004;24.755363;51.599934000000005;57.584263
2012-06-05;72.077095;213.210007;18.196175;285.490479;24.720682;51.406653999999996;57.156677
2012-06-06;73.18227399999999;217.63999900000002;18.69282;290.575562;25.44903;51.936096;57.531902
2012-06-07;73.21556899999999;218.80000299999998;18.709948;289.404419;25.344986;52.742869999999996;57.479561
2012-06-08;74.316902;218.479996;18.881203;290.51550299999997;25.709158;52.734463;59.530212
2012-06-11;73.145134;216.5;18.76989;284.534546;25.058844;52.557987;58.928089
2012-06-12;73.784157;216.419998;18.983959;282.832825;25.397011;52.742869999999996;59.093899
2012-06-13;73.271912;214.729996;18.727073999999998;280.825836;25.258274;52.583187;58.526699
2012-06-14;73.191216;214.44999700000002;18.667133;279.80481000000003;25.440367000000002;53.095833;59.015354
2012-06-15;73.524208;218.350006;18.615753;282.537537;26.029984;52.843712;59.120079000000004
2012-06-18;75.016098;222.66000400000001;18.350304;285.710724;25.873913;52.347885;59.442947
2012-06-19;75.22485400000001;224.02999900000003;18.615753;291.056061;26.619606;52.280646999999995;59.172436
2012-06-20;75.010971;223.020004;18.393122;289.044037;26.819031;50.751141;59.791996
2012-06-21;73.977531;220.57000699999998;17.673834;282.887878;26.134035;50.213295;59.07643100000001
2012-06-22;74.544853;222.16000400000001;17.639587;286.026031;26.619606;50.280525;58.727402000000005
2012-06-25;73.093903;220.07000699999998;17.048742;280.630646;25.899921;49.843533;59.495307999999994
2012-06-26;73.255287;225.61000099999998;16.997367999999998;282.62262000000004;26.029984;49.809906;59.844364
2012-06-27;73.57157099999999;225.61999500000002;16.834671;284.934937;26.160044;50.406586;59.853072999999995
2012-06-28;72.873642;221.309998;16.971676000000002;282.43743900000004;25.934604999999998;50.667107;59.600018000000006
2012-06-29;74.788162;228.350006;16.886047;290.325317;26.524225;51.473884999999996;60.839142
2012-07-02;75.879257;229.32000699999998;16.757604999999998;290.525513;26.498209000000003;51.42345;60.51625799999999
2012-07-03;76.761597;229.52999900000003;17.699524;294.209198;26.671631;51.566319;61.737942000000004
2012-07-05;78.110077;227.059998;17.588205;298.25827000000004;26.619606;51.557915;62.025902
2012-07-06;77.590149;225.05000299999998;17.391257999999997;293.283295;26.177385;51.499092;62.270241000000006
2012-07-09;78.615921;225.05000299999998;17.314192000000002;293.29830899999996;26.012642;51.725983;62.619289
2012-07-10;77.88855;219.5;16.95455;291.141144;25.787198999999998;51.877266;62.924690000000005
2012-07-11;77.404472;218.36999500000002;17.040178;285.88088999999997;25.40568;51.599934000000005;63.055603000000005
2012-07-12;76.696297;215.36000099999998;16.552095;285.525513;24.824728;53.53282900000001;63.099228000000004
2012-07-13;77.473625;218.38999900000002;16.800423000000002;288.54855299999997;25.483719;54.700974;63.85842099999999
2012-07-16;77.72206899999999;216.00999500000003;16.594908;287.747742;25.527071;54.46566;63.683891
2012-07-17;77.725891;216.92999300000002;16.783295000000003;288.653656;25.717825;54.919472;63.788601
2012-07-18;77.638832;217.47000099999997;17.185748999999998;290.670685;26.402835999999997;54.946594;63.570427
2012-07-19;78.671013;226.169998;17.245687;296.826813;26.593596;55.03136800000001;62.418579
2012-07-20;77.387825;228.289993;16.577785000000002;305.715729;26.116692;54.870312;63.046875
2012-07-23;77.327621;226.00999500000003;16.526401999999997;308.06304900000003;25.388336;54.58209599999999;62.697807
2012-07-24;76.95497900000001;223.039993;16.286645999999998;304.089081;25.275620999999997;54.26845600000001;62.950874
2012-07-25;73.63176700000001;217.05000299999998;16.098260999999997;304.299286;24.99815;54.26845600000001;62.89853299999999
2012-07-26;73.620232;220.00999500000003;16.363708;306.987;25.284288;54.726204;64.28598000000001
2012-07-27;74.936714;237.32000699999998;16.843232999999998;317.797791;25.804539000000002;55.175472;65.02771800000001
2012-07-30;76.200684;236.08999599999999;16.577785000000002;316.466461;25.700492999999998;55.183949;65.42913100000001
2012-07-31;78.215111;233.30000299999998;16.877482999999998;316.801788;25.553089;54.709255000000006;64.949173
2012-08-01;77.709236;232.08999599999999;16.834671;316.656647;25.501054999999997;54.25999100000001;64.24234799999999
2012-08-02;77.834755;230.809998;16.389397;314.689697;25.310303;53.83614;64.617592
2012-08-03;78.847725;234.97000099999997;17.160061;320.985992;25.795868;55.523026;65.053886
2012-08-06;79.72496;233.99000499999997;16.997367999999998;321.73172;25.96929;55.785801;64.818283
2012-08-07;79.514938;236.559998;17.485449;320.590576;26.238083000000003;56.133347;64.56523100000001
2012-08-08;79.380478;234.38000499999998;17.451199;321.43643199999997;26.298779999999997;56.557201;65.19515200000001
2012-08-09;79.83318299999999;234.059998;17.6824;321.49649;26.446185999999997;56.565674;64.79158000000001
2012-08-10;79.957932;232.75;17.588205;321.32132;26.376820000000002;56.599571;64.642441
2012-08-13;81.025406;232.440002;17.528269;330.335327;26.350807;56.35376;64.396774
2012-08-14;81.24276;233.190002;17.305629999999997;334.664673;26.298434999999998;56.565674;64.93195300000001
2012-08-15;81.132164;237.419998;17.245687;334.10409500000003;26.359537;56.489371999999996;65.317978
2012-08-16;81.840813;241.55000299999998;18.264673000000002;336.771759;26.865774;56.794548;63.300102
2012-08-17;83.354561;241.169998;18.846951999999998;338.908905;26.970515999999996;56.794548;63.15974
2012-08-20;85.54612;240.350006;18.727073999999998;338.108093;26.830864000000002;56.582623;63.431713
2012-08-21;84.377037;239.44999700000002;18.521563;335.090088;26.883228000000003;56.599571;62.668423
2012-08-22;86.02454399999999;243.100006;18.607189;338.928925;26.656298;56.667396999999994;62.966702000000005
2012-08-23;85.222;241.19999700000002;18.273239;338.738739;26.411903000000002;56.523277;62.782481999999995
2012-08-24;85.29789;245.74000499999997;18.136233999999998;339.65466299999997;26.67375;56.811496999999996;63.265021999999995
2012-08-27;86.900391;243.919998;18.170485;334.944946;26.787224;56.88779399999999;63.607162
2012-08-28;86.78720899999999;246.11000099999998;17.930721;338.963959;26.734856;56.78606;63.528217000000005
2012-08-29;86.61616500000001;247.11999500000002;18.238985;344.349335;26.752309999999998;56.68434499999999;63.844048
2012-08-30;85.381477;246.22000099999997;18.076288;341.18118300000003;26.464273;56.692818;63.387843999999994
2012-08-31;85.557686;248.270004;18.281805;342.887878;26.900688;56.955612;63.694897
2012-09-04;86.809074;247.88000499999998;18.247551;340.86087000000003;26.525377000000002;57.133614;64.49329399999999
2012-09-05;86.199463;246.22000099999997;18.632883;340.700714;26.525377000000002;57.040375;64.528389
2012-09-06;86.976288;251.38000499999998;19.223719;350.050049;27.363289;57.845656999999996;65.63382
2012-09-07;87.512573;259.140015;20.011507;353.428436;27.014162;58.083023;64.765266
2012-09-10;85.236153;257.089996;19.677557;350.735748;26.813404;58.074532;64.49329399999999
2012-09-11;84.959648;255.669998;19.668989;346.441437;26.874503999999998;57.862625;64.975815
2012-09-12;86.142868;255.63000499999998;19.805998000000002;345.785797;26.865774;57.726994;64.984604
2012-09-13;87.839264;260.23999;20.148512;353.373383;27.005426;58.413616000000005;65.92334699999999
2012-09-14;88.90673100000001;261.269989;20.670853;355.19518999999997;27.241090999999997;58.62554599999999;65.361847
2012-09-17;89.999939;258.0;20.379715;355.34533700000003;27.241090999999997;58.701824;64.914413
2012-09-18;90.27388;258.75;20.919176;359.49951200000004;27.214911999999998;58.676398999999996;64.87930300000001
2012-09-19;90.298325;261.679993;21.193188;364.114105;27.101442;58.710304;65.24781
2012-09-20;89.861053;260.809998;20.910614000000002;364.424438;27.450571000000004;58.9646;65.581192
2012-09-21;90.039772;257.47000099999997;21.236002;367.362366;27.223639000000002;58.84591700000001;65.317978
2012-09-24;88.84369699999999;254.80000299999998;20.859236;375.065063;26.865774;59.134136;65.57240300000001
2012-09-25;86.62514499999999;252.460007;20.13995;374.954956;26.525377000000002;58.990028;65.151299
2012-09-26;85.549965;249.669998;20.028633;377.107117;26.333346999999996;58.744217000000006;65.08988199999999
2012-09-27;87.625748;256.589996;19.848816;378.628632;26.324617;58.744217000000006;64.905663
2012-09-28;85.796921;254.32000699999998;19.480610000000002;377.627625;25.975487;58.795055000000005;64.747704
2012-10-01;84.805298;252.00999500000003;19.771746;381.271271;25.739824;58.871353000000006;64.96706400000001
2012-10-02;85.052246;250.600006;20.276958;378.873871;25.888206;58.311896999999995;64.70385
2012-10-03;86.356377;255.919998;20.884922;381.631622;26.062775;58.634018000000005;65.098648
2012-10-04;85.758324;260.47000099999997;21.107559;384.409424;26.211154999999998;58.81201899999999;65.554878
2012-10-05;83.93074;258.51001;21.236002;384.209198;26.054043;59.023937;65.91456600000001
2012-10-08;82.076172;259.059998;21.039054999999998;379.299286;25.992943;58.574673;66.019867
2012-10-09;81.77776300000001;250.960007;20.8678;372.417419;25.556532;58.235595999999994;65.04600500000001
2012-10-10;82.428558;244.99000499999997;20.747920999999998;372.652649;25.294678;57.760902;66.16902900000001
2012-10-11;80.781029;244.22000099999997;21.116121;376.11611899999997;25.268496;57.642216000000005;65.809296
2012-10-12;80.988098;242.36000099999998;20.927738;372.747742;25.486698;57.59137;66.511177
2012-10-15;81.63760400000001;244.17999300000002;20.96199;370.86087000000003;25.757279999999998;58.244080000000004;67.686806
2012-10-16;83.570633;243.940002;21.227438;372.722717;25.739824;58.489909999999995;67.476242
2012-10-17;82.904411;247.49000499999997;21.458637;378.123108;25.827108;59.371902;67.581528
2012-10-18;81.36496;244.850006;21.886784;347.847839;25.748554000000002;59.371902;67.169174
2012-10-19;78.432602;240.0;21.056185;341.236237;24.99791;58.602706999999995;66.344475
2012-10-22;81.543701;233.77999900000003;21.081867000000003;339.674683;24.439304;58.542889;66.370804
2012-10-23;78.885284;234.309998;20.439655;340.51550299999997;24.482943;57.636967000000006;65.58998100000001
2012-10-24;79.33159599999999;228.49000499999997;20.285515;338.988983;24.352022;58.183937;65.642593
2012-10-25;78.393997;222.919998;20.234142000000002;339.219208;24.33456;59.884666;66.081276
2012-10-26;77.681488;238.24000499999997;19.934442999999998;337.912903;24.622598999999997;59.346268;65.89703399999999
2012-10-31;76.565155;232.88999900000002;21.835409;340.490479;24.910635;59.175304000000004;65.818069
2012-11-01;76.722061;232.13999900000002;21.989535999999998;344.13912999999997;25.766008;59.183865000000004;64.44064300000001
2012-11-02;74.18325;232.419998;22.083731;344.30429100000003;25.748554000000002;59.132587;63.844048
2012-11-05;75.18899499999999;234.330002;21.89535;341.82180800000003;25.862019;58.688168000000005;64.168655
2012-11-06;74.96135699999999;237.559998;22.426247;341.201202;26.062775;58.910385;64.712624
2012-11-07;72.093147;232.059998;21.432951;333.89389;25.38196;58.166847;64.14235699999999
2012-11-08;69.476837;227.350006;21.1675;326.471466;25.146299;57.184006000000004;63.589622
2012-11-09;70.679703;226.309998;21.441509;331.846832;25.163755;57.269481999999996;63.440479
2012-11-12;70.133202;226.47000099999997;21.629896;333.283295;24.631327;57.329296;63.589622
2012-11-13;70.14224200000001;226.600006;21.253128;329.85485800000004;23.839320999999998;57.132729000000005;63.001823
2012-11-14;69.364456;222.94999700000002;20.696537;326.60159300000004;23.619318;56.859249;62.56313299999999
2012-11-15;67.909653;220.600006;20.448214;323.953949;23.46092;56.679779;60.290833
2012-11-16;68.175804;225.229996;20.422529;323.91391;23.337719;57.10709;59.685455000000005
2012-11-19;73.091835;229.710007;21.347321;334.43945299999996;23.52252;58.047188;60.554024
2012-11-20;72.469093;233.77999900000003;21.064747;335.320313;23.504921;58.371952;60.536476
2012-11-21;72.571182;238.02999900000003;21.064747;333.26828;23.716124;58.51724599999999;60.43996800000001
2012-11-23;73.837326;239.88000499999998;21.58708;334.319305;24.376123;59.474438;61.589293999999995
2012-11-26;76.166786;243.61999500000002;21.604212;330.905914;24.103319;59.380428;61.334866000000005
2012-11-27;75.553101;243.399994;21.415827;335.690704;23.830524;58.961651;60.975151000000004
2012-11-28;75.31536899999999;247.11000099999998;21.647022;342.177185;24.076925;59.346268;61.905131999999995
2012-11-29;76.144821;251.270004;22.340622;346.29129;23.716124;59.397532999999996;62.142017
2012-11-30;75.617699;252.05000299999998;22.160795;349.534546;23.425722;59.67955;63.186054000000006
2012-12-03;75.73526;250.330002;21.843969;347.972961;23.258518;59.465908;62.58945799999999
2012-12-04;74.399345;252.49000499999997;21.758341;345.86087000000003;23.205727;59.235156999999994;63.273788
2012-12-05;69.611214;253.960007;21.407259;344.254242;23.469717000000003;59.320599;63.210266000000004
2012-12-06;70.702957;253.36999500000002;21.039054999999998;345.910919;23.52252;59.782123999999996;63.157337
2012-12-07;68.895454;253.270004;21.569958;342.447449;23.284922;60.072712;63.774894999999994
2012-12-10;68.452301;247.770004;21.647022;343.05304;23.707323000000002;60.012871;63.651371
2012-12-11;69.947159;250.690002;21.792597;348.788788;24.041723;60.38892;62.53978299999999
2012-12-12;69.638367;251.75999500000003;21.946722;349.12912;23.971325;60.474380000000004;60.81946899999999
2012-12-13;68.435509;251.25;21.510015;351.70169100000004;23.856922;59.935936;60.907695999999994
2012-12-14;65.864456;249.190002;21.073307;351.331329;23.59292;59.765021999999995;60.65187099999999
2012-12-17;67.032394;253.86000099999998;21.278817999999998;360.750763;23.84812;59.765021999999995;61.048846999999995
2012-12-18;68.979446;260.399994;21.826845000000002;360.89590499999997;24.25292;59.799213;61.313522
2012-12-19;67.998825;257.98999;23.273972;360.41540499999996;24.032920999999998;59.260780000000004;60.448952
2012-12-20;67.407104;261.5;23.410982;361.541534;24.358522;59.671020999999996;60.872406000000005
2012-12-21;67.097015;256.920013;23.393854;358.173187;24.156122;58.730904;60.563632999999996
2012-12-24;67.205528;258.619995;23.684994;355.105103;23.812922;58.55996700000001;60.493080000000006
2012-12-26;66.27918199999999;248.63000499999998;23.650743;354.789795;23.636923;58.115574;59.981384
2012-12-27;66.545334;248.309998;23.941881;353.49850499999997;23.72492;58.089923999999996;60.157833
2012-12-28;65.8386;245.17999300000002;23.847687;350.355347;23.36412;57.38913;59.646141
2012-12-31;68.755913;250.86999500000002;24.686853;354.044037;23.504921;58.021553000000004;60.193111
2013-01-02;70.934219;257.309998;24.943742999999998;361.987;24.305723;59.303513;61.084126
2013-01-03;70.038872;258.480011;25.53458;362.197205;23.98012;58.927475;60.695965
2013-01-04;68.087959;259.149994;25.568832;369.35434;23.531319;59.047118999999995;60.92535
2013-01-07;67.687439;268.459991;25.397573;367.74273700000003;23.487322;58.645447;60.343093999999994
2013-01-08;67.869614;266.380005;25.149248;367.017029;23.36412;58.55143399999999;60.510693
2013-01-09;66.808876;266.350006;25.663025;369.429443;23.496119;58.867641000000006;60.493080000000006
2013-01-10;67.637062;265.339996;26.065489000000003;371.111115;23.284922;59.200974;60.307804000000004
2013-01-11;67.222336;267.940002;25.996983;370.365356;23.610521;59.158234;60.54599
2013-01-14;64.825691;272.730011;25.971289000000002;361.987;23.663321;59.508617;60.254870999999994
2013-01-15;62.780471999999996;271.899994;26.202492000000003;362.82782000000003;23.944927;59.722286;60.854771
2013-01-16;65.386421;268.929993;25.09787;357.952942;23.795326;59.74124499999999;61.05769
2013-01-17;64.94583100000001;270.480011;25.252005;356.016022;23.98012;60.025578;60.740081999999994
2013-01-18;64.599586;272.119995;25.072187;352.607605;23.98012;60.25819;61.048846999999995
2013-01-22;65.215858;270.190002;24.515596;351.78677400000004;23.892120000000002;60.266792;61.384094
2013-01-23;66.409676;268.109985;24.464218;371.121124;24.296923;60.904362;61.304691000000005
2013-01-24;58.20423100000001;273.459991;24.644039000000003;377.482483;24.314518;60.671741000000004;61.569351
2013-01-25;56.832122999999996;283.98999;24.892364999999998;377.212219;24.534525;63.109984999999995;60.872406000000005
2013-01-28;58.117656999999994;276.040009;24.686853;375.740753;24.560926000000002;63.557976000000004;61.181187
2013-01-29;59.208099;260.350006;24.361467;377.21722400000004;24.648922;64.617737;61.65756999999999
2013-01-30;59.022038;272.76001;23.924753;377.292297;24.508125;64.686661;61.534077
2013-01-31;58.848927;265.5;24.0532;378.223236;24.156122;64.75559200000001;61.710494999999995
2013-02-01;58.607338;265.0;24.121704;388.188202;24.578526;65.41037;62.186901
2013-02-04;57.147372999999995;259.980011;23.941881;379.88989300000003;24.147326;64.83313000000001;61.4282
2013-02-05;59.15255;266.890015;24.481344;383.253265;24.200127;65.22081800000001;62.433918000000006
2013-02-06;59.089245;262.22000099999997;24.421406;385.470459;24.059322;65.608536;62.910313
2013-02-07;60.846199;260.230011;24.378588;387.362366;24.006525;65.608536;62.839729000000005
2013-02-08;61.724681999999994;261.950012;24.464218;393.07806400000004;24.244123000000002;65.263901;63.060294999999996
2013-02-11;62.367943000000004;257.209991;24.429972;391.60159300000004;24.516924;65.315598;62.989704
2013-02-12;60.804611;258.700012;24.447092;390.740753;24.534525;65.462082;62.989704
2013-02-13;60.68895;269.47000099999997;24.549845;391.82180800000003;24.666523;65.961777;62.980895999999994
2013-02-14;60.634373;269.23999;23.76206;394.30429100000003;24.675329;66.151314;62.47803100000001
2013-02-15;59.798781999999996;265.089996;23.770623999999998;396.841827;24.648922;65.94455;61.137069999999994
2013-02-19;59.776699;269.75;23.70212;403.828827;24.888498000000002;66.668266;60.660679
2013-02-20;58.329021;266.410004;23.205473;396.626617;24.728781;66.409798;61.05769
2013-02-21;57.96645;265.940002;22.700262;398.163177;24.391614999999998;66.375328;61.983986
2013-02-22;58.58371700000001;265.420013;23.214035;400.25524900000005;24.631178;66.332237;62.10751
2013-02-25;57.542816;259.869995;22.546129;395.780792;24.285137;65.41037;62.14278
2013-02-26;58.34461999999999;259.359985;22.974276;395.46044900000004;24.285137;65.548233;62.733849
2013-02-27;57.772827;263.25;23.462357;400.290283;24.675547;66.12548100000001;63.21909
2013-02-28;57.360882;264.269989;23.248282999999997;401.00100699999996;24.666672;65.634384;62.442730000000005
2013-03-01;55.940506000000006;265.73999;23.299661999999998;403.49850499999997;24.799768;65.901466;63.289657999999996
2013-03-04;54.586394999999996;273.109985;23.196908999999998;411.161163;24.977224;66.065155;64.630623
2013-03-05;56.027565;275.589996;23.616491;419.719727;25.15468;66.383942;65.036446
2013-03-06;55.315422;273.790009;23.899067000000002;416.10611;24.923988;66.513191;64.736496
